Product Name,Product ID,Processor Type,Generation,RAM,Storage,Graphics,Display,Price
Asus VivoBook 14 K413EA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Hearty Gold Laptop #EB1918W-K413EA, 33.01.006.1511,Core i5,11th (Intel),8GB,512GB SSD,Shared,14,0 
Asus VivoBook 14 K413EA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Indie Black Laptop, 33.01.006.1512,Intel Celeron,11th (Intel),8GB,512GB SSD,Shared,14,0 
Asus VivoBook 14 K413EA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Transparent Silver Laptop #EB1920W-K413EA, 33.01.006.1513,Intel Celeron,11th (Intel),8GB,1TB HDD,Shared,14,0 
Asus X515KA Intel CDC N4500 4GB RAM 1TB HDD 15.6 Inch HD Display Slate Grey Laptop, 33.01.006.1518,Ryzen 7,Not Applicable,4GB,1TB HDD,Shared,15.6,0 
Asus X515KA Intel CDC N4500 4GB RAM 1TB HDD 15.6 Inch HD Display Transparent Silver Laptop, 33.01.006.1519,Core i9,Not Applicable,4GB,512GB SSD,Shared,15.6,0 
Asus ROG Strix G15 G513IM AMD Ryzen 7 4800H 8GB RAM 512GB SSD 15.6 Inch 2K WQHD Display Eclipse Gray Gaming Laptop, 33.02.006.1527,Intel Celeron,Not Applicable,8GB,1TB SSD,6GB,15.6,0 
Asus ROG Zephyrus M16 GU603ZW Intel Core i9 12900H 32GB RAM 1TB SSD 16 Inch WQXGA Display OFF-Black Gaming Laptop, 33.02.006.1528,Core i3,12th (Intel),32GB,1TB HDD,8GB,16,0 
Asus X515MA Intel CDC N4020 4GB RAM 1TB HDD 15.6 Inch HD Display Slate Grey Laptop, 33.01.006.1529,Ryzen 5,Not Applicable,4GB,512GB SSD,Shared,15.6,0 
HP ProBook 440 G8 Intel Core i3 1115G4 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop, 33.01.020.1438,Core i3,11th (Intel),8GB,512GB SSD,Shared,14,0 
HP Pavilion Aero 13-be0216AU AMD Ryzen 5 5600U 8GB RAM 512GB SSD 13.3 Inch 4K UHD Display Rose Gold Laptop, 33.01.020.1440,Core i5,Not Applicable,8GB,256GB SSD,Shared,13.3,0 
HP 15s-fq2597TU Intel Core i3 1125G4 8GB RAM 256GB SSD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1441,Ryzen 5,11th (Intel),8GB,1TB HDD,Shared,15.6,0 
HP 15s-du3039TX Intel Core i5 1135G7 8GB RAM 1TB HDD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1443,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
HP Victus 16-e0347AX AMD Ryzen 5 5600H 8GB RAM 512GB SSD 16.1 Inch FHD Display Mica Silver Gaming Laptop, 33.02.020.1445,Core i7,Not Applicable,8GB,512GB SSD,4GB,16.1,0 
Acer Aspire 7 A715-75G-52AA Intel Core i5 10300H 8GB RAM 512GB SSD 15.6 Inch FHD Display Charcoal Black Gaming Laptop, 33.02.002.960,Core i3,10th (Intel),8GB,512GB SSD,4GB,15.6,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Platinum Alcantara Surface Laptop, 33.03.191.285,Core i3,11th (Intel),16GB,1TB HDD+128GB SSD,Shared,13.5,0 
HP 15s-du3022TU Intel Core i3 1115G4 4GB RAM 128GB SSD + 1TB HDD15.6 Inch FHD Display Black Laptop, 33.01.020.1446,Core i7,11th (Intel),4GB,1TB HDD+128GB SSD,Shared,15.6,0 
HP 15s-du3786TU Intel Core i3 1115G4 4GB RAM 128GB SSD + 1TB HDD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1447,Core i7,11th (Intel),4GB,512GB SSD,Shared,15.6,0 
Lenovo IdeaPad FLEX 5i 14ITL Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD 360 Degree Rotating Touch Display Graphite Grey Laptop #82HS0131IN-2Y, 33.03.200.981,Ryzen 5,Not Applicable,16GB,1TB SSD,Shared,14,0 
Lenovo Yoga 9i 14ITL5 Intel Core i7 1185G7 16GB RAM 1TB SSD 14 Inch 4K UHD 360 Degree Rotating Touch Display Shadow Black Laptop, 33.03.200.982,Core i5,11th (Intel),16GB,512GB SSD,Shared,14,0 
Lenovo IdeaPad 5 14ALC05 AMD Ryzen 5 5500U 16GB RAM 512GB SSD 14 Inch FHD IPS Antiglare Display Platinum Grey Laptop #82LM00PFIN-2Y, 33.01.200.942,Core i7,Not Applicable,16GB,256GB SSD,Shared,14,0 
Microsoft Surface Pro 8 Intel Core i5 1135G7 8GB RAM 256GB SSD 13 Inch Pixelsense Flow Multi Touch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.294,Core i7,11th (Intel),8GB,1TB SSD,Shared,13,0 
Microsoft Surface Pro 7 Intel Core i7 1065G7 16GB RAM 1TB SSD 12.3 Inch PixelSense MultiTouch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.293,Core i7,10th (Intel),16GB,1TB SSD,Shared,12.3,0 
Microsoft Surface Laptop Studio Intel Core i7 11370H 32GB RAM 1TB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop, 33.03.191.286,Core i5,11th (Intel),32GB,1TB SSD,4GB,14.4,0 
Microsoft Surface Pro 7+ (Wi-Fi) Intel Core i7 1165G7 32GB RAM 1TB SSD 12.3 Inch PixelSense MultiTouch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.291,Core i7,10th (Intel),32GB,512GB SSD,Shared,12.3,0 
Microsoft Surface Laptop 4 Intel Core i5 1135G7 8GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop, 33.03.191.292,Core i7,10th (Intel),8GB,256GB SSD,Shared,13.5,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 16GB RAM 256GB SSD 15 Inch Pixelsense Multi Touch Display Platinum Surface Laptop #5II-00024, 33.03.191.289,Core i7,11th (Intel),16GB,512GB SSD,Shared,15,0 
Microsoft Surface Laptop Studio Intel Core i7 11370H 16GB RAM 512GB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop #ABR-00003, 33.03.191.288,Core i5,11th (Intel),16GB,512GB SSD,4GB,14.4,0 
Microsoft Surface Laptop Studio Intel Core i7 11370H 16GB RAM 512GB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop, 33.03.191.287,Core i5,11th (Intel),16GB,512GB SSD,4GB,14.4,0 
Microsoft Surface Laptop Studio Intel Core i5 11300H 16GB RAM 512GB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop, 33.03.191.295,Core i5,11th (Intel),16GB,512GB SSD,Shared,14.4,0 
Microsoft Surface Laptop 4 Intel Core i5 1135G7 8GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Sandstone Metal Surface Laptop #5BT-00058, 33.03.191.296,Core i7,11th (Intel),8GB,256GB SSD,Shared,13.5,0 
Microsoft Surface Pro 7+ (Wi-Fi) Intel Core i5 1135G7 16GB RAM 256GB SSD 12.3 Inch PixelSense MultiTouch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.297,Core i5,11th (Intel),16GB,1TB SSD,Shared,12.3,0 
Asus ROG Zephyrus GX501VI-GZ037T Intel Core i7 7700HQ 24GB RAM 1TB SSD 15.6 Inch FHD Display Black Metal Gaming Laptop, 33.02.006.697,Ryzen 5,7th (Intel),24GB,512GB SSD,8GB,15.6,0 
MSI Modern 14 C12M Intel Core i5 1235U 8GB RAM 512GB SSD 14 Inch FHD Display Classic Black Laptop, 33.01.033.1213,Core i7,12th (Intel),8GB,512GB SSD,Shared,14,0 
MSI Bravo 15 B5DD AMD Ryzen 5 5600H 8GB RAM 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop, 33.02.033.1216,Ryzen 7,Not Applicable,8GB,512GB SSD,4GB,15.6,0 
MSI Modern 14 C12M Intel Core i7 1255U 8GB RAM 512GB SSD 14 Inch FHD Display Classic Black Laptop, 33.01.033.1214,Core i5,12th (Intel),8GB,512GB SSD,Shared,14,0 
Asus ROG Strix G15 G513IE AMD Ryzen 7 4800H 8GB RAM 512GB SSD 15.6 Inch FHD Display Gray Gaming Laptop, 33.02.006.1531,Core i5,Not Applicable,8GB,1TB HDD,4GB,15.6,0 
Acer TravelMate P214-53-562V Intel Core i5 1135G7 8GB RAM 1TB HDD 14 Inch FHD Display Black Laptop, 33.01.002.926,Core i5,11th (Intel),8GB,1TB SSD,Shared,14,0 
MSI Modern 14 B11SBU Intel Core i5 1135G7 8GB RAM 1TB SSD 14 Inch FHD Display Carbon Gray Laptop, 33.01.033.1219,Core i7,11th (Intel),8GB,512GB SSD,2GB,14,0 
MSI Modern 15 A11SBU Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Carbon Gray Laptop, 33.01.033.1218,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
HP ProBook 440 G8 Intel Core i7 1165G7 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop#464N2AV / 2Q531AV, 33.01.020.1450,Core i5,11th (Intel),8GB,512GB SSD,Shared,14,0 
HP Elitebook x360 1030 G8 Intel Core i5 1135G7 8GB RAM 512GB SSD 13.3 Inch FHD Touch Display Silver Laptop, 33.03.020.1454,Core i7,11th (Intel),8GB,512GB SSD,Shared,13.3,0 
Lenovo IdeaPad Slim 5i Pro 14ITL-6 Intel Core i5 1135G7 16GB RAM 512GB SSD 14 Inch 2.2K IPS Antiglare Display Storm Grey Laptop #82L300GHIN-2Y, 33.01.200.985,Core i3,11th (Intel),16GB,512GB SSD,Shared,14,0 
Asus VivoBook 15 K513EQ Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Display Indie Black Laptop #L1599W-K513EQ, 33.01.006.1532,Core i3,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Asus X515EA Intel Core i3 1115G4 4GB RAM 512GB SSD 15.6 Inch FHD WV Display Transparent Silver Laptop, 33.01.006.1536,Core i5,11th (Intel),4GB,512GB SSD,Shared,15.6,0 
Asus X515EA Intel Core i3 1115G4 4GB RAM 512GB SSD 15.6 Inch FHD WV Display Slate Grey Laptop, 33.01.006.1535,Core i5,11th (Intel),4GB,512GB SSD,Shared,15.6,0 
Asus X515EA Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Slate Grey Laptop, 33.01.006.1534,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus X515EA Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Peacock Blue Laptop, 33.01.006.1533,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus VivoBook 14 K413EA Intel Core i5 1135G7 16GB RAM 512GB SSD 14 Inch FHD WV Display Hearty Gold Laptop, 33.01.006.1552,Core i5,11th (Intel),16GB,512GB SSD,Shared,14,0 
Asus TUF Gaming F15 FX506HC Intel Core i5 11400H 8GB RAM 512GB SSD FHD WV Display Graphite Black Gaming Laptop, 33.02.006.1542,Core i7,11th (Intel),8GB,512GB SSD,4GB,15.6,0 
Asus VivoBook S15 S533EQ Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Gaia Green Laptop, 33.01.006.1543,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Asus VivoBook S15 S533EQ Intel Core i7 1165G7 16GB RAM 512GB SSD 15.6 Inch FHD WV Display Indie Black Laptop, 33.01.006.1545,Core i5,11th (Intel),16GB,512GB SSD,2GB,15.6,0 
Asus VivoBook 15 X513EP Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Bespoke Black Laptop, 33.01.006.1546,Core i7,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Asus VivoBook 15 X513EP Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Cobalt Blue Laptop, 33.01.006.1547,Ryzen 5,11th (Intel),8GB,1TB SSD,2GB,15.6,0 
Asus ZenBook Pro Duo 15 OLED UX582HM Intel Core i7 11800H 16GB RAM 1TB SSD 15.6 Inch 4K UHD Touch Display Celestial Blue Laptop, 33.03.006.1548,Core i7,11th (Intel),16GB,512GB SSD,6GB,15.6,0 
Asus VivoBook 15 M513UA AMD Ryzen 5 5500U 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Indie Black Laptop, 33.01.006.1549,Core i7,Not Applicable,8GB,512GB SSD,Shared,15.6,0 
Asus VivoBook Pro 16X N7600PC Intel Core i7 11370H 16GB RAM 512GB SSD 16 Inch 4K WQUXGA OLED Display Cool Silver Laptop #L2079W-N7600PC, 33.01.006.1550,Core i5,11th (Intel),16GB,512GB SSD,4GB,16,0 
Asus VivoBook Pro 16X N7600PC Intel Core i7 11370H 16GB RAM 512GB SSD 16 Inch 4K WQUXGA OLED Display Comet Grey Laptop, 33.01.006.1551,Intel Celeron,11th (Intel),16GB,512GB SSD,4GB,16,0 
Asus VivoBook 14 K413EA Intel Core i5 1135G7 16GB RAM 512GB SSD 14 Inch FHD WV Display Indie Black Laptop, 33.01.006.1553,Core i3,11th (Intel),16GB,256GB SSD,Shared,14,0 
Asus E510MA Intel CDC N4020 4GB RAM 256GB SSD 15.6 Inch HD Display Peacock Blue Laptop, 33.01.006.1555,Apple M1,Not Applicable,4GB,1TB HDD,Shared,15.6,0 
Asus R565FA Intel Core i3 10110U 4GB RAM 1TB HDD 15.6 Inch HD Display Slate Grey Laptop, 33.01.006.1558,Intel Celeron,10th (Intel),4GB,512GB SSD,Shared,15.6,0 
Apple MacBook Air (Late 2020) Apple M1 Chip 16GB RAM 512GB SSD 13.3 Inch Retina Display Space Gray MacBook, 33.03.005.235,Apple M1,Not Applicable,16GB,1TB HDD,Shared,13.3,0 
Dell Inspiron 15 3000 Intel CDC N4020 4GB RAM 1TB HDD 15.6 Inch HD Display Carbon Black Laptop, 33.01.013.1596,Core i5,Not Applicable,4GB,256GB,Shared,15.6,0 
Apple MacBook Air (Late 2020) Apple M1 Chip 16GB RAM 256GB SSD 13.3 Inch Retina Display Space Gray MacBook, 33.03.005.236,Apple M1,Not Applicable,16GB,512GB SSD,Shared,13.3,0 
HP ProBook 440 G8 Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop#61G03AV, 33.01.020.1455,Core i7,11th (Intel),8GB,512GB SSD,Shared,14,0 
Apple MacBook Pro (Late 2021) Apple M1 Pro 32GB RAM 512GB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop, 33.03.005.238,Core i7,Not Applicable,32GB,1TB SSD,Shared,14.2,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 32GB RAM 1TB SSD 15 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop #5IV-00021, 33.03.191.299,Core i7,11th (Intel),32GB,256GB,Shared,15,0 
Microsoft Surface Pro 8 LTE Intel Core i7 1185G7 16GB RAM 256GB SSD 13 Inch Pixelsense Flow Multi Touch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.300,Ryzen 7,11th (Intel),16GB,1TB,Shared,13,0 
Microsoft Surface Pro 8 (Wi-Fi) Intel Core i7 1185G7 32GB RAM 1TB SSD 13 Inch Pixelsense Flow Multi Touch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.301,Core i7,11th (Intel),32GB,512GB SSD,Shared,13,0 
Microsoft Surface Laptop 4 AMD Ryzen 7 4980U 8GB RAM 512GB SSD 15 Inch Pixelsense Multi Touch Display Platinum Surface Laptop, 33.03.191.298,Core i3,Not Applicable,8GB,2TB,Shared,15,0 
Microsoft Surface Laptop Studio Intel Core i7 11370H 32GB RAM 2TB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop #AI5-00001, 33.03.191.302,Core i5,11th (Intel),32GB,256GB SSD,4GB,14.4,0 
Realme Book i3 Intel Core i3 1115G4 8GB RAM 256GB SSD 14 Inch Display Grey Laptop, 33.01.848.01,Core i5,11th (Intel),8GB,512GB SSD,Shared,14,0 
Realme Book i5 Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch Display Blue Laptop, 33.01.848.02,Core i7,11th (Intel),8GB,512GB SSD,Shared,14,0 
Realme Book i5 Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch IPS Display Grey Laptop, 33.01.848.04,Core i7,11th (Intel),8GB,512GB SSD,Shared,14,0 
Lenovo IdeaPad Slim 5i 15ITL Intel Core i7 1165G7 16GB RAM 512GB SSD 15.6 Inch FHD IPS Antiglare Display Graphite Grey Laptop #82FG01G4IN-3Y, 33.01.200.987,Core i3,11th (Intel),16GB,512GB SSD,2GB,15.6,0 
MSI Modern 15 B12M Intel Core i7 1255U 8GB RAM 512GB SSD 15.6 Inch FHD Display Classic Black Laptop, 33.01.033.1221,Apple M1,12th (Intel),8GB,512GB SSD,Shared,15.6,0 
MSI Modern 14 C12M Intel Core i3 1215U 8GB RAM 512GB SSD 14 Inch FHD Display Classic Black Laptop, 33.01.033.1223,Core i5,12th (Intel),8GB,256GB,Shared,14,0 
Apple MacBook Air (Late 2020) Apple M1 Chip 16GB RAM 256GB SSD 13.3 Inch Retina Display Silver MacBook, 33.03.005.251,Core i7,Not Applicable,16GB,512GB SSD,Shared,13.3,0 
Dell Vostro 14 3400 Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Black Laptop, 33.01.013.1598,Core i5,11th (Intel),8GB,512MB,2GB,14,0 
Lenovo IdeaPad FLEX 5i 14ITL Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD 360 Degree Rotating Touch Display Graphite Grey Laptop, 33.03.200.989,Core i5,11th (Intel),16GB,1TB HDD+256GB SSD,Shared,14,0 
Lenovo IdeaPad Gaming 3i 15IHU Intel Core i5 11300H 8GB RAM 1TB HDD + 256GB SSD 15.6 Inch FHD IPS Display Shadow Black Gaming Laptop, 33.02.200.988,Ryzen 7,11th (Intel),8GB,512GB SSD,4GB,15.6,0 
Dell Latitude 14-3420 Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch HD Display Black Laptop, 33.01.013.1602,Core i3,11th (Intel),8GB,512GB SSD,Shared,14,0 
Lenovo IdeaPad Flex 5 14ALC05 AMD Ryzen 7 5700U 16GB RAM 512GB SSD 14 Inch FHD 360 Degree Rotating Touch Display Graphite Grey Laptop, 33.03.200.990,Core i7,Not Applicable,16GB,1TB HDD,Shared,14,0 
Asus X515EA Intel Core i3 1115G4 4GB RAM 1TB HDD 15.6 Inch FHD WV Display Slate Grey Laptop, 33.01.006.1560,Core i5,11th (Intel),4GB,1TB HDD,Shared,15.6,0 
Dell Inspiron 15 5510 Intel Core i7 11390H 8GB RAM 1TB HDD 15.6 Inch FHD Display Platinum Silver Laptop, 33.01.013.1587,Core i7,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Dell Vostro 15 3510 Intel Core i5 1135G7 15.6 Inch FHD Display Grey Laptop #WARLOCKV15TGL22058064-3Y, 33.01.013.1603,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Dell Vostro 15 3510 Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Grey Laptop, 33.01.013.1604,Core i3,11th (Intel),8GB,256GB SSD,2GB,15.6,0 
Asus X515EP Intel Core i5 1135G7 4GB RAM 256GB SSD 15.6 Inch FHD WV Display Slate Grey Laptop, 33.01.006.1564,Core i3,11th (Intel),4GB,1TB HDD+256GB SSD,2GB,15.6,0 
Acer TravelMate P214-53-30NZ Intel Core i3 1115G4 4GB RAM 1TB HDD + 256GB SSD 14 Inch FHD Display Shale Black Laptop, 33.01.002.963,Ryzen 5,11th (Intel),4GB,256GB SSD,Shared,14,0 
Dell Latitude 14-3420 Intel Core i3 1115G4 4GB RAM 256GB SSD 14 Inch HD Display Black Laptop, 33.01.013.1605,Ryzen 5,11th (Intel),4GB,512GB SSD,Shared,14,0 
Asus ZenBook 14 Flip OLED UN5401QA AMD Ryzen 5 5600H 16GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Touch Display Jade Black Laptop, 33.03.006.1579,Core i5,Not Applicable,16GB,512GB SSD,Shared,14,0 
Asus TUF Gaming A15 FA506ICB AMD Ryzen 5 4600H 8GB RAM 512GB SSD 15.6 Inch FHD Display Graphite Black Gaming Laptop, 33.02.006.1577,Core i5,Not Applicable,8GB,512GB SSD,4GB,15.6,0 
Asus VivoBook 15 K513EQ Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Transparent Silver Laptop, 33.01.006.1572,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Asus VivoBook 15 K513EQ Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Hearty Gold Laptop, 33.01.006.1570,Ryzen 7,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Asus X515EP Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Peacock Blue Laptop, 33.01.006.1565,Core i7,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Asus ROG Strix G15 G513RM AMD Ryzen 7 6800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Volt Green Gaming Laptop, 33.02.006.1583,Core i5,Not Applicable,16GB,512GB SSD,6GB,15.6,0 
HP ProBook 440 G8 Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop, 33.01.020.1456,Core i7,11th (Intel),16GB,512GB SSD,Shared,14,0 
HP ProBook 450 G8 Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Silver Laptop#61W28AV, 33.01.020.1457,Apple M1,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
HP ProBook 450 G8 Intel Core i7 1165G7 16GB RAM 512GB SSD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1459,Core i7,11th (Intel),16GB,1TB SSD,Shared,15.6,0 
Apple MacBook Pro (Late 2021) Apple M1 Pro Chip 16GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop #Z15G001VR, 33.03.005.252,Core i7,Not Applicable,16GB,256GB SSD,Shared,14.2,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 8GB RAM 256GB SSD 15 Inch Pixelsense Multi Touch Display Platinum Surface Laptop #5JI-00001, 33.03.191.304,Core i7,11th (Intel),8GB,512GB SSD,Shared,15,0 
Microsoft Surface Laptop Studio Intel Core i7 11370H 16GB RAM 512GB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop (A1Y-00001), 33.03.191.303,Core i7,11th (Intel),16GB,512GB SSD,4GB,14.4,0 
Lenovo Yoga Slim 7i Pro 14ITL Intel Core i7 11370H 16GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Display Slate Grey Laptop, 33.03.200.991,Core i5,11th (Intel),16GB,512GB SSD,Shared,14,0 
Lenovo ThinkPad X1 Carbon Gen 9 Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch WUXGA Display Black Laptop, 33.03.200.992,Core i5,11th (Intel),16GB,1TB SSD,Shared,14,0 
Lenovo ThinkPad E15 Gen 2 Intel Core i5 1135G7 8GB RAM 1TB SSD 15.6 Inch FHD Display Black Laptop, 33.01.200.993,Core i3,11th (Intel),8GB,1TB HDD,Shared,15.6,0 
HP 250 G8 Intel Core i5 1135G7 8GB RAM 1TB HDD 15.6 Inch FHD Display Ash Laptop, 33.01.020.1461,Ryzen 7,11th (Intel),8GB,1TB HDD,Shared,15.6,0 
Lenovo V14 Intel Core i3 1115G4 4GB RAM 1TB HDD 14 Inch FHD TN Display Black Laptop, 33.01.200.972,Apple M1,11th (Intel),4GB,512GB SSD,Shared,14,0 
Asus VivoBook 15 M513UA AMD Ryzen 7 5700U 8GB RAM 512GB SSD 15.6 Inch FHD WV Display Indie Black Laptop, 33.01.006.1584,Core i7,Not Applicable,8GB,2TB SSD,Shared,15.6,0 
Apple MacBook Pro (Late 2021) Apple M1 Max Chip 32GB RAM 2TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop, 33.03.005.253,Core i7,Not Applicable,32GB,512GB SSD,Shared,16.2,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Platinum Alcantara Surface Laptop #5EB-00085, 33.03.191.306,Core i7,11th (Intel),16GB,512GB SSD,Shared,13.5,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Sandstone Metal Surface Laptop #5EB-00089, 33.03.191.307,Apple M1,11th (Intel),16GB,1TB SSD,Shared,13.5,0 
HP ZBook Firefly 15 G8 Intel Core i7 1165G7 16GB RAM 1TB SSD 15.6 Inch FHD Display Silver Mobile Workstation Laptop, 33.04.020.1460,Core i7,11th (Intel),16GB,1TB SSD,4GB,15.6,0 
Apple MacBook Pro (Late 2021) Apple M1 Max Chip 64GB RAM 1TB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop, 33.03.005.254,Core i3,Not Applicable,64GB,512GB SSD,Shared,16.2,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 16GB RAM 512GB SSD 15 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop, 33.03.191.309,Core i7,11th (Intel),16GB,512GB SSD,Shared,15,0 
HP ProBook 450 G8 Intel Core i3 1115G4 8GB RAM 512GB SSD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1462,Core i7,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Lenovo ThinkPad T14 Gen 2 Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD Display Black Laptop, 33.03.200.997,Core i5,11th (Intel),16GB,512GB SSD,Shared,14,0 
Lenovo ThinkBook 14 G2 ITL Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD Display Mineral Grey Laptop, 33.01.200.996,Core i3,11th (Intel),16GB,1TB HDD+512GB SSD,Shared,14,0 
Dell Inspiron 15 3511 Intel Core i5 1135G7 8GB RAM 1TB HDD + 512GB SSD 15.6 Inch FHD Display Platinum Silver Laptop, 33.01.013.1608,Core i3,11th (Intel),8GB,1TB HDD+512GB SSD,2GB,15.6,0 
Dell Inspiron 15 3501 Intel Core i3 1115G4 8GB RAM 1TB HDD+512GB SSD 15.6 Inch FHD Display Silver Laptop, 33.01.013.1609,Core i3,11th (Intel),8GB,1TB HDD+512GB SSD,Shared,15.6,0 
Dell Inspiron 15 3501 Intel Core i3 1115G4 4GB RAM 1TB HDD+512GB SSD 15.6 Inch FHD Display Blue Laptop, 33.01.013.1610,Core i3,11th (Intel),4GB,1TB HDD+128GB SSD,Shared,15.6,0 
Dell Inspiron 15 3501 Intel Core i3 1115G4 4GB RAM 1TB HDD+128GB SSD 15.6 Inch FHD Display White Laptop, 33.01.013.1612,Core i5,11th (Intel),4GB,512GB SSD,Shared,15.6,0 
HP 14s-dq5345TU Intel Core i3 1215U 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop, 33.01.020.1463,Core i5,12th (Intel),8GB,512GB SSD,Shared,14,0 
HP 14s-dq5445TU Intel Core i5 1235U 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop, 33.01.020.1466,Core i7,12th (Intel),8GB,512GB SSD,Shared,14,0 
